Author,Book,Image,Year,Description,Buy,Book_old,file_number
Nana Malone,Tempting in stilettos,https://m.media-amazon.com/images/I/51KvjQCGftL.jpg,2013,"No man in his right mind falls for his best friend. It's always a recipe for disaster. Especially when she works with you.
 
 But I am not in my right mind. One kiss from Ricca Munroe changes everything. I need my job to fulfill a promise, but Ricca is a distraction and one hell of an opponent in the office.
 
 All I have to do is resist the seductive charms of my best friend. But she's just as determined to win as I am, and both of us are playing dirty.
 
 I can resist her right? How hard can that be?",https://www.amazon.com/Sultry-Stilettos-Contemporary-Romance-ebook/dp/B00A64ETZW/ref=sr_1_1?dchild=1&keywords=Sultry+in+Stilettos+Nana+Malone&qid=1615772656&s=books&sr=1-1,Tempting in stilettos,140
Nana Malone,The billionaire's secret,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,The billionaire's secret,141
Pepper Pace,A seal upon your heart,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,A seal upon your heart,51
Pepper Pace,A wrong turn toward love,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,A wrong turn toward love,52
Pepper Pace,Babygirl and the mean boss,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Babygirl and the mean boss,53
Pepper Pace,Beast,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Beast,54
Pepper Pace,Crash,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Crash,55
Pepper Pace,Juicy,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Juicy ,56
Pepper Pace,Miscegenis,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Miscegenis ,57
Pepper Pace,Stranded,https://m.media-amazon.com/images/I/51aG9Mkg5WL.jpg,2011,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Stranded,58
Pepper Pace,The Throwaway Year,https://m.media-amazon.com/images/I/51o0JnII9zL._SY346_.jpg,2013,"This first novel published by author Pepper Pace continues to remain one of her most enduring reads. Now, re-edited, Stranded promises to be even more entertaining.
 
 Oceans Delano and Marshall Cohen could not be any different. She is a shy Jamaican born woman returning to the states after her father's death. Marshall Cohen is a privileged young businessman traveling out of the country to engage in 'sketchy' business dealings for his boss. When their small plane crashes, the two lone survivors are forced to depend on each other and in the process they learn to face their fears and to accept their differences. Caution: Includes graphic descriptions, sex and language.",https://www.amazon.com/STRANDED-Pepper-Pace-ebook/dp/B0067A2S5C/ref=sr_1_1?dchild=1&keywords=Stranded+Pepper+Pace&qid=1615778178&s=digital-text&sr=1-1,The throwaway year,70
Pepper Pace,They say love is blind,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,"Hayden Michaels had given six years of her life to MyKell before he informed her that things hadn't been right for a while. He had met someone else. And that's when she opened her eyes and saw the mess that she was; financially, emotionally and physically. Never able to maintain the discipline to carry through with any weight loss goal, Hayden makes a bold decision. She will throwaway an entire year of her life; moving towards her goals with no thought of pleasure or pain.
 
 As she recreates herself Hayden meets situations and people that help her to realize her worth, namely a man who has been written off by society. But the question becomes whether Hayden can accept the faults of someone else without allowing herself to go backwards?",https://www.amazon.com/Throwaway-Year-Pepper-Pace-ebook/dp/B00FIUDIRO/ref=sr_1_1?dchild=1&keywords=The+Throwaway+Year+Pepper+Pace&qid=1615778338&s=digital-text&sr=1-1,They say love is blind,71
Pepper Pace,Wheels of Steel 1,https://m.media-amazon.com/images/I/51+FAYm28vL.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Wheels of steel 1,72
Pepper Pace,Wheels of Steel 2,https://m.media-amazon.com/images/I/51nqvObmTZL._AC_UY218_.jpg,2013,"Jason, better known as Top, is an up and coming DJ. He's a white guy that knows more about Hip Hop than most and he also has cerebral palsy. His group Wheels of Steel is comprised of self-proclaimed misfits that are made cool by their talent. But despite his talent and popularity, Jason is plagued by issues of trust and anger.
 
 Robin is a shy black girl that takes a job as his home healthcare aid. Her crippling nervous condition makes everything difficult for her, not just her bad tempered client with cerebral palsy, but also his close knit friends, and even her mother with her best intentions. Their saga takes them along a musical journey of self-discovery and love.
 
 This three part interracial love story explores the spirit of love and acceptance between a person with an obvious disabilityand someone whose disabilities are not always quite so obvious.",https://www.amazon.com/Wheels-Steel-Book-Pepper-Pace-ebook/dp/B006SJOVX4/ref=sr_1_2?dchild=1&keywords=Wheels+of+steel+1+Pepper+Pace&qid=1615777915&s=digital-text&sr=1-2,Wheels of steel 2,73
Pepper Pace,Wheels of steel 3,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,"In book 1 you were introduced to Robin and Jason; a talented young man with cerebral palsy and his introverted caregiver. Their dawning love transcended their racial and social difference. Now in book 2 Jason and Robin along with the other member of Wheels of Steel find themselves spiraling away from each other. The ultimate question that each of them will face is; can there be forgiveness after betrayal?
 
 Wheels of Steel is 3 part saga that is more than just an interracial love story. It is a journey of music, love, betrayal and trust. This story contains graphic sex and language and is intended for mature readers only.",https://www.amazon.com/Wheels-Steel-Book-Pepper-Pace-ebook/dp/B006UZ70P2/ref=sr_1_2?dchild=1&keywords=Wheels+of+Steel+2+Pepper+Pace&qid=1615776938&s=digital-text&sr=1-2,Wheels of steel 3,74
Pepper Pace,Wheels of steel 4,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Wheels of steel 4,75
Piper Huguley,A most precious pearl,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,A most precious pearl ,47
Piper Huguley,A treasure of gold,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,A treasure of gold,48
Piper Huguley,A virtuous ruby,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,A virtuous ruby,49
Piper Huguley,The swan,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,The swan ,50
Rebekah Weatherspoon,A cowboy to remember,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,A cowboy to remember,194
Rebekah Weatherspoon,Blacker than blue,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Blacker than blue,195
Rebekah Weatherspoon,So for real,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,So for real ,196
Rebekah Weatherspoon,So Right,https://m.media-amazon.com/images/I/910E0AwKY2L._AC_UY218_.jpg,2016,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,So right,197
Rebekah Weatherspoon,So sweet,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,"First comes love. Then comes...the most ill timed proposal in history?
 
 Kayla Davis never dreamt she'd meet sexy, considerate, and seriously sweet Internet billionaire, Michael Bradbury, but ten months after Michael went from Sugar Daddy to for real boyfriend she can't imagine spending another day without him. Cohabitation is totally workingthrow in a puppy or two and Kayla has her happily ever after wrapped up in a perfect little bow.
 
 Until she finds out Michael might have bigger plans for their future, like marriage, kids, and ownership of a professional sports team. Kayla is more than ready to join Michael on this amazing ride through the next chapter of their lives, but first she needs to catch her breath and see if Michael is ready to be a part of a team and not just the boss.",,So sweet,198
Rilzy Adams,Birthday Shot,https://m.media-amazon.com/images/I/919VjGYfBfL._AC_UY218_.jpg,2020,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day,,Birthday shot,303
Rilzy Adams,Go Deep,https://m.media-amazon.com/images/I/41wKLNq64-L.jpg,2020,"Shae Abbott has always had a soft spot for her older brother's best friend, Kofi. But that is old, old news. It was just a childhood crush. When Kofi returns to Antigua for her brother's engagement party, Shae realizes maybe her crush isn't such old news after all. But could Kofi be interested in the woman who used to follow him around with hearts in her eyes? Shae's thirtieth birthday is approaching and she wonders if maybe it is finally the time to shoot her shot. After all, everyone knows birthday sex doesn't count. Or does it?",https://www.amazon.com/Birthday-Shot-Rilzy-Adams-ebook/dp/B08GJ5GKGV/ref=sr_1_1?dchild=1&keywords=Birthday+Shot+Rilzy+Adams&qid=1615775286&s=books&sr=1-1,Go deep,304
Rilzy Adams,Just One More Time,https://m.media-amazon.com/images/I/81LJTT96JxL._AC_UY218_.jpg,2018,"It was all supposed to be so simple. Navaya Howard is an erotic writer in a rut. Her readers are fed up of her stale plots and Navaya can't blame them. She's been celibate for over a year and a half since finding her now ex-boyfriend's side chick's positive pregnancy test on her bathroom counter. How can she write steamy romances if she can barely remember which body parts go into the other? Navaya enlists the help of her best friend, Xander, to revive the inspiration that used to have her sitting comfortably at the top of her game. What happens when the sex hits deeper than either of them expected and the tender emotions can no longer be denied? Navaya and Xander's arrangement has gone far deeper than intended. Will their friendship and their hearts survive the fall?",https://www.amazon.com/Go-Deep-Unexpected-Lovers-Book-ebook/dp/B08BXZ1HJX/ref=sr_1_1?dchild=1&keywords=go+deep&qid=1615770684&s=books&sr=1-1,Just one more time,305
